x,y,sf,cf,rx
-792.571,487.667,10,1,-123.527086345821
-352.824,861.121,10,1,-123.527345853996
-297.2,881.91,10,5,-123.528124354889
414.744,833.822,10,2,-123.539748378636
517.561,774.382,10,4,-123.542361054125
927.468,85.7371,10,6,-123.542468265947
-305.049,-880.324,10,2,-123.547171796299
-476.441,800.699,10,8,-123.54805438442
-81.693,928.235,10,2,-123.549817236931
-922.263,135.325,10,3,-123.555603189799
820.264,-442.99,10,5,-123.55748440527
761.922,-537.244,10,1,-123.558301975351
511.925,779.326,10,2,-123.560858269109
501.304,-786.302,10,7,-123.562434040872
-473.53,803.347,10,3,-123.56263619248
-170.292,916.845,10,7,-123.562705032752
-479.83,799.815,10,4,-123.566014502313
-909.161,209.248,10,8,-123.570116306485
-638.919,-679.853,10,6,-123.570697361339
640.954,-678.146,10,3,-123.573509518801
-864.388,351.754,10,1,-123.575408419021
491.631,-793.41,10,7,-123.578381373932
753.596,550.867,10,3,-123.579959897836
-668.446,-652.583,10,6,-123.592930804041
837.641,-413.861,10,1,-123.595269255672
-587.319,726.809,10,5,-123.597927983239
-898.328,257.881,10,8,-123.600871948882
-640.541,-680.993,10,2,-123.606237385107
-864.014,-357.437,10,5,-123.60855658106
542.947,-761.396,10,3,-123.610842773625
899.495,-256.338,10,1,-123.613628725609
583.349,-731.24,10,5,-123.615657162145
123.305,927.667,10,5,-123.623098874478
-617.478,-703.875,10,3,-123.63235592434
-655.94,669.704,10,5,-123.652237710989
416.979,839.886,10,5,-123.657287134242
725.292,-595.288,10,2,-123.668326329142
289.619,893.254,10,1,-123.681573292691
884.209,-316.507,10,6,-123.683709778732
-324.766,-881.623,10,5,-123.690779220643
755.9,559.007,10,2,-123.701826080845
129.401,931.321,10,4,-123.704047817752
-677.197,653.199,10,5,-123.715268053977
-144.511,-929.846,10,6,-123.717510784673
885.571,-318.267,10,1,-123.717828056955
623.93,704.467,10,6,-123.718142074917
175.433,924.894,10,6,-123.724348701386
-254.747,-906.477,10,7,-123.728118346159
116.285,935.05,10,7,-123.740103604287
-17.9986,942.14,10,7,-123.741173095724
121.502,934.558,10,7,-123.743190781102
295.074,-895.126,10,1,-123.744709835089
517.126,-788.034,10,7,-123.745649310533
918.959,-209.803,10,4,-123.746477389923
-433.05,837.263,10,7,-123.746849255867
924.541,184.422,10,8,-123.74921430691
625.108,-705.711,10,6,-123.749219711131
685.794,648.078,10,6,-123.763925832862
838.48,432.918,10,7,-123.765348021309
-803.407,-495.055,10,8,-123.766073648191
-935.806,-121.711,10,2,-123.766113599967
-156.45,-930.674,10,3,-123.766922333413
-821.7,-464.563,10,5,-123.770558461814
-772.696,-542.468,10,2,-123.773636906557
395.651,-857.222,10,8,-123.774008182207
940.054,-88.688,10,6,-123.775904368421
-845.281,421.037,10,8,-123.777869402673
445.774,-832.95,10,1,-123.78503700331
-228.651,916.833,10,6,-123.788329596832
-229.509,916.621,10,8,-123.788371653374
931.924,157.279,10,3,-123.791727216334
908.869,259.524,10,2,-123.793416609451
-618.052,715.211,10,8,-123.794559307845
-495.192,805.189,10,4,-123.794840658656
879.413,-346.68,10,8,-123.79493444123
451.868,-830.922,10,4,-123.805085788013
-936.429,-133.141,10,2,-123.805178437092
160.26,-932.205,10,1,-123.80578603023
-826.939,-459.425,10,5,-123.807792873254
414.152,850.538,10,3,-123.808149405261
686.399,-651.321,10,8,-123.812216144543
823.889,465.691,10,2,-123.815065301282
-54.5342,945.204,10,5,-123.821966561903
902.899,285.086,10,4,-123.823072915771
262.362,909.92,10,1,-123.825814814986
261.053,910.492,10,4,-123.829208220985
750.619,577.725,10,3,-123.829691247797
-368.413,-872.872,10,4,-123.833869021551
825.664,464.734,10,5,-123.83448850149
-533.992,-783.301,10,4,-123.844091870653
943.029,99.2037,10,1,-123.848248933571
948.17,16.1014,10,3,-123.849584610716
771.028,-552.167,10,7,-123.850410894528
755.594,-573.314,10,5,-123.852678940404
920.297,229.719,10,6,-123.853687699753
370.647,873.415,10,2,-123.858584547033
94.5485,-944.124,10,4,-123.859311596908
-920.255,231.201,10,1,-123.859440465151
-945.618,-87.2418,10,5,-123.873493086509
-686.46,656.555,10,2,-123.878110722028
-931.426,186.947,10,1,-123.880116601642
-832.762,-457.193,10,8,-123.880252821295
568.995,-760.766,10,8,-123.88027427311
676.147,667.982,10,1,-123.888362906251
950.006,34.9957,10,5,-123.891781436223
-353.404,-882.789,10,4,-123.896269831673
839.727,-446.216,10,4,-123.896642739877
781.281,542.276,10,7,-123.898656089347
-898.755,312.003,10,6,-123.904732202517
-929.283,-204.474,10,7,-123.907282198302
-892.694,329.4,10,6,-123.907570267152
563.841,-766.818,10,2,-123.912474189088
-164.281,-937.546,10,6,-123.91298591473
-737.565,-601.949,10,6,-123.91641879091
755.355,579.525,10,6,-123.91703849772
250.906,918.872,10,4,-123.925230644019
727.643,614.982,10,3,-123.92888139021
-218.863,-927.26,10,8,-123.929304924706
-143.366,-942.053,10,2,-123.9321816869
-507.25,-806.807,10,3,-123.93427532319
-431.645,-849.673,10,4,-123.934477402195
-808.431,504.88,10,7,-123.936386877405
932.321,198.313,10,4,-123.937196148291
-949.816,81.0899,10,5,-123.938846642822
609.586,-732.894,10,5,-123.93887229692
650.462,697.084,10,7,-123.941676912774
448.875,-841.202,10,3,-123.942453872438
-925.989,227.953,10,7,-123.945355135947
-949.083,-93.9522,10,4,-123.9469279172
854.848,-422.898,10,3,-123.947137325528
-670.649,678.261,10,3,-123.9490186802
-871.361,-388.107,10,3,-123.949854059225
900.451,316.664,10,5,-123.961035874814
-86.4451,-950.625,10,4,-123.961716948612
-886.394,355.729,10,1,-123.97181244651
773.824,-560.694,10,1,-123.980652315682
914.577,-277.171,10,4,-123.981526668199
-671.934,680.07,10,2,-123.988222512525
-897.809,329.572,10,8,-123.994655770513
950.198,-108.829,10,8,-123.995041454628
-451.882,-843.03,10,7,-123.996694896754
603.457,-742.349,10,4,-123.999922483413
-231.908,-928.711,10,5,-124.009658007674
-498.218,-817.75,10,1,-124.015726727646
-504.705,813.973,10,8,-124.018923061486
163.883,-944.144,10,1,-124.028108662155
179.265,941.358,10,1,-124.028344725325
731.488,-619.055,10,8,-124.028464882354
628.857,-723.279,10,5,-124.031162344845
-845.11,452.179,10,6,-124.03193631147
769.657,-571.68,10,4,-124.036709040092
-574.077,-767.96,10,6,-124.03798331396
-862.11,419.804,10,3,-124.039304249906
130.382,-950.161,10,3,-124.042430306335
-959.084,28.6526,10,7,-124.050397995753
771.713,570.294,10,4,-124.051447189394
-497.227,820.748,10,6,-124.052243599066
-295.666,913.406,10,7,-124.06028738047
-599.205,750.268,10,8,-124.062325061266
-698.867,658.497,10,5,-124.063110352568
959.766,32.2049,10,6,-124.064542885668
882.564,378.699,10,2,-124.065879808269
430.226,858.692,10,3,-124.066937600716
-338.734,898.739,10,1,-124.067179493905
954.108,111.205,10,2,-124.069182407764
-38.8968,960.02,10,1,-124.073467515809
-695.296,-663.196,10,2,-124.07452483889
-571.358,-772.583,10,5,-124.075163230995
-364.707,889.067,10,8,-124.076244837624
-182.626,-943.555,10,3,-124.078067508088
688.681,670.568,10,1,-124.08079425894
-143.282,-950.548,10,2,-124.081980450635
-952.551,130.307,10,7,-124.084404520318
-19.5635,-961.617,10,3,-124.09139921932
718.721,639.341,10,4,-124.0934946347
-551.525,-788.371,10,7,-124.097113865109
422.176,865.413,10,8,-124.11061698805
-206.331,940.589,10,2,-124.111611700321
783.714,-559.811,10,5,-124.114522488518
-859.442,-435.346,10,8,-124.11977990826
-372.343,888.59,10,7,-124.120376422772
708.149,-653.331,10,1,-124.121159052087
-314.969,-911.173,10,4,-124.131513883186
903.878,-338.156,10,4,-124.148998396065
-582.738,769.376,10,7,-124.150632792588
-404.022,877.212,10,8,-124.161744235201
486.013,-834.624,10,5,-124.162396259285
-927.699,-269.715,10,8,-124.167578860764
912.745,-318.211,10,7,-124.176640681511
-492.646,831.673,10,6,-124.176809345692
277.071,-926.129,10,7,-124.177752780269
-517.796,-816.407,10,3,-124.179123039442
-874.417,412.718,10,5,-124.18194121191
-799.069,-544.684,10,6,-124.184233137528
-891.665,374.442,10,8,-124.184975971622
-734.239,630.156,10,6,-124.193473593331
867.81,-429.096,10,8,-124.202726950624
-968.035,25.6369,10,3,-124.207572199714
-207.659,945.887,10,3,-124.208260357867
893.89,372.732,10,4,-124.20957241141
204.419,947.223,10,2,-124.219136732358
102.062,-963.649,10,6,-124.219295514042
110.929,-962.709,10,2,-124.220004230197
-945.69,-211.91,10,8,-124.221110357531
-677.452,693.093,10,2,-124.221871567089
-39.4063,968.47,10,6,-124.223399140916
124.824,961.204,11,7,-124.22346431997
-651.157,-718.419,11,1,-124.229259006185
745.314,-620.295,11,6,-124.230419178954
235.619,-940.625,11,7,-124.230717616464
893.438,-377.25,11,2,-124.233056597643
547.145,800.907,11,2,-124.235516070488
-90.8485,965.771,11,6,-124.236854396157
-786.214,-568.459,11,3,-124.239679873127
592.703,-768.444,11,2,-124.24444536314
967.757,-74.9079,11,6,-124.247728346825
-662.173,-709.724,11,8,-124.247877415226
410.583,-881.011,11,4,-124.271229403935
168.7,957.405,11,1,-124.27417079277
584.677,-776.713,11,5,-124.274589003332
697.22,677.79,11,2,-124.278068453944
-418.866,-877.601,11,5,-124.279127868894
-484.525,-843.52,11,6,-124.285075511062
-647.939,-725.734,11,1,-124.287101239073
-432.853,-871.315,11,2,-124.287433251224
896.519,379.308,11,8,-124.297083922005
288.981,-929.903,11,1,-124.302573274309
-128.689,965.294,11,8,-124.303688721273
-440.021,869.082,11,1,-124.308812982308
972.089,63.6575,11,5,-124.309598538647
-96.7751,-969.756,11,3,-124.316647056234
-496.403,-838.709,11,3,-124.317156235674
-973.318,53.1513,11,4,-124.320074053714
376.866,-899.024,11,5,-124.320965713157
818.779,-529.088,11,5,-124.321514483951
968.164,114.772,11,2,-124.323141877752
974.291,-42.3507,11,5,-124.327838188107
-534.374,-815.789,11,1,-124.328115077569
393.22,892.519,11,2,-124.329416920364
842.199,-491.893,11,8,-124.329827513138
971.344,88.1767,11,3,-124.330064670374
974.041,50.6696,11,2,-124.330415698834
-641.599,734.804,11,8,-124.332777640431
-775.389,592.132,11,8,-124.33513194475
950.025,-222.463,11,1,-124.336828012771
-914.447,-340.762,11,7,-124.339474127669
662.201,717.229,11,8,-124.344818364846
156.324,963.868,11,5,-124.349760219026
-422.797,-880.196,11,7,-124.349971011872
-607.055,-765.562,11,7,-124.35981485562
930.196,299.175,11,2,-124.361330153858
935.836,281.189,11,8,-124.362100787399
922.855,321.425,11,2,-124.363166477765
484.025,-848.974,11,7,-124.363718066355
-958.788,189.957,11,4,-124.36659146122
510.325,833.711,11,4,-124.367911226028
591.162,778.529,11,6,-124.368575239779
40.1363,-977.008,11,3,-124.37372281673
-800.914,561.063,11,1,-124.374611682497
121.105,-970.836,11,4,-124.382956222114
-467.796,-859.34,11,3,-124.383933131559
-978.227,21.2584,11,1,-124.384662132086
286.392,-936.117,11,6,-124.393188088624
809.326,-550.804,11,2,-124.393707483788
-558.472,804.073,11,1,-124.393981226793
627.635,-751.528,11,7,-124.396617470215
497.599,-843.279,11,4,-124.396654934621
-575.412,792.326,11,6,-124.398038978771
949.799,-238.833,11,2,-124.400534137676
-932.651,-299.507,11,4,-124.403946442643
-963.891,-176.214,11,6,-124.409243528901
-845.725,496.006,11,6,-124.41934639629
-17.6423,980.337,11,3,-124.420228736198
491.185,848.678,11,7,-124.421518387871
698.405,-688.337,11,4,-124.422054588297
655.634,-729.431,11,8,-124.425148842806
-926.355,-322.583,11,7,-124.427528897269
96.7247,976.23,11,3,-124.429192972476
185.46,963.348,11,1,-124.429672844225
673.653,-713.358,11,4,-124.431921414427
874.149,-445.601,11,2,-124.431999304169
-909.34,-369.462,11,3,-124.438254249571
-884.825,425.18,11,3,-124.4408431937
-827.711,528.008,11,7,-124.442658542558
784.808,590.025,11,8,-124.444033678523
635.669,-748.466,11,5,-124.446013680009
452.388,871.633,11,1,-124.447100092822
-961.813,201.395,11,1,-124.458129447733
860.462,474.76,11,5,-124.459436980833
273.618,944.04,11,8,-124.461971920704
909.27,-373.735,11,6,-124.465256933867
-645.382,-741.613,11,5,-124.465769998209
-729.802,-658.748,11,3,-124.466231224727
-966.445,-180.993,11,6,-124.468127823211
-769.837,611.832,11,3,-124.470010740443
191.193,-964.8,11,6,-124.473602941201
932.569,312.691,11,4,-124.474192416907
509.394,-841.807,11,7,-124.480028062045
-513.48,839.355,11,7,-124.480533434205
795.133,579.932,11,4,-124.483879076724
-745.903,-642.028,11,5,-124.483999180468
-966.976,-184.293,11,4,-124.48783998455
51.3005,-983.056,11,5,-124.48805425737
967.509,-182.679,11,4,-124.491709938256
-578.617,-796.851,11,5,-124.494565007108
274.088,-946.147,11,8,-124.499403772091
564.772,807.713,11,6,-124.508642970395
544.551,821.771,11,8,-124.512827612707
772.38,-612.739,11,3,-124.51438005298
-495.264,-852.909,11,1,-124.5207113503
-814.039,-557.666,11,8,-124.528710211354
-550.543,819.346,11,7,-124.535507953533
231.409,959.695,12,6,-124.536728039706
-498.623,-852.801,12,3,-124.548383626976
631.396,760.002,12,5,-124.551619078228
-722.623,-674.8,12,8,-124.562776017156
-185.751,971.259,12,7,-124.565472919917
888.635,433.914,12,6,-124.566399270194
352.939,923.928,12,5,-124.568630960276
-963.199,-224.647,12,2,-124.568716471691
913.616,-378.866,12,6,-124.56884731363
422.673,-894.299,12,4,-124.570503871422
682.645,716.109,12,7,-124.573937009039
-232.944,961.597,12,1,-124.574945291417
983.645,109.028,12,7,-124.579422623868
243.569,-959.54,12,8,-124.584641952003
507.461,-851.174,12,2,-124.601814335845
828.172,544.984,12,5,-124.609319006608
526.682,840.249,12,1,-124.613978468841
69.6251,-989.235,12,7,-124.61416342349
-984.098,-122.568,12,3,-124.614495309317
-144.468,-981.567,12,3,-124.622079661627
367.645,921.91,12,8,-124.628468739049
-631.147,-766.183,12,5,-124.631089603251
677.894,-726.013,12,2,-124.641945535773
725.397,-678.65,12,5,-124.643084193379
964.141,-239.708,12,5,-124.645345896388
872.802,-474.683,12,6,-124.646034092213
543.589,831.779,12,4,-124.648095437035
-721.007,683.852,12,3,-124.649474655847
181.15,-977.691,12,2,-124.659771698544
-992.514,60.2665,12,1,-124.659954108893
707.27,699.519,12,8,-124.667226391966
905.4,-412.217,12,7,-124.6682138233
-965.375,-240.611,12,4,-124.669686669867
-574.727,-812.596,12,4,-124.676427573896
-938.884,-330.763,12,4,-124.678876291719
-631.18,-769.779,12,7,-124.679226372382
-803.373,587.855,12,8,-124.679518100793
-325.225,-940.951,12,4,-124.681056501958
-330.958,938.97,12,3,-124.68138299777
771.281,-629.713,12,7,-124.683236434193
484.514,-869.889,12,7,-124.683648850196
664.506,741.891,12,3,-124.688042560873
898.638,429.609,12,1,-124.689280454296
-994.98,47.9825,12,6,-124.690773991505
962.711,256.011,12,2,-124.691347843364
968.973,-232.046,12,4,-124.694791572755
834.622,-544.62,12,3,-124.698672224302
676.529,-732.053,12,2,-124.702013275937
-366.663,926.931,12,8,-124.702440572655
867.832,-491.361,12,6,-124.710395745625
-802.241,592.83,12,1,-124.71443425668
-201.425,976.978,12,6,-124.714605869714
252.843,-965.209,12,1,-124.718899720749
-263.516,962.395,12,6,-124.719645212975
646.428,760.27,12,5,-124.72166094286
787.184,613.516,12,6,-124.723212913346
995.859,68.6582,12,8,-124.726547131309
489.596,-869.956,12,4,-124.72722083796
-998.053,-32.7177,12,5,-124.732816680803
-44.9361,-997.71,12,3,-124.735081848661
998.706,-16.5112,12,1,-124.73715390829
911.516,-408.59,12,8,-124.738189333888
-104.871,-993.625,12,2,-124.742312052045
-595.715,-802.255,12,2,-124.744031427422
141.243,-989.415,12,8,-124.747473737653
342.756,938.837,12,2,-124.747516558238
-759.331,-650.416,12,5,-124.753742752997
-45.3028,-998.874,12,1,-124.755257165427
